PmtId,InstrId,EndToEndId,TxId,IntrBkSttlmAmt,Ccy,IntrBkSttlmDt,DebtorName,DebtorAccount,DebtorFinInstnId,ClrSysMmbId,PayeeName,PayeeAccount,PayeeFinInstnId,Purpose
PMT766973,IID258554,E2E262992,TX865557,5989.08,NOK,2008-12-24T01:30:45Z,Mydo,3587082774693876,FR86 4661 1601 43PZ MFOD DQ00 829,125,Jeralee Elcott,490528565135410932,COBAAEADXXX ,CXPSNL
PMT099341,IID551656,E2E726701,TX757274,9998.73,JPY,2018-02-12T12:21:36Z,Gabtype,3536611491325362,MR84 1014 9378 1127 2635 1214 524,858,Cristian Verheijden,6759276993258348,COBACNSXXXX,CXBSNS
PMT488721,IID319601,E2E034129,TX542697,5999.71,BRL,2015-08-26T20:35:51Z,Miboo,6397794863460479,FI20 0636 7349 7933 17,853,Betsy Queen,3582733032429314,COBAAEADXXX ,CXMRCH
PMT270284,IID380052,E2E226171,TX688385,9898.15,KMF,2014-09-23T10:01:53Z,Yamia,3537224789963719,FR57 2078 1896 19YT 5OMY QDYA F38,026,Xaviera Widdecombe,3568295474502006,COBAAEADXXX ,CXPSNL
PMT419890,IID098570,E2E467951,TX221115,7889.46,EUR,2009-04-01T23:41:43Z,Fivechat,3532576744084005,FO16 8754 0537 0065 19,758,Paton Barr,5392004082124360,COBAAEADXXX ,CXBSNS
PMT764168,IID700118,E2E564505,TX066516,8889.73,IDR,2012-05-01T11:37:48Z,Demimbu,3561810086146807,AL78 3521 4814 B3K4 UOOX LZNG UQSP,408,Glenna Matula,3537847907520613,COBAAEADXXX ,CXMRCH
PMT765592,IID721742,E2E811469,TX613011,7877.05,CDF,2015-02-26T23:33:49Z,Flashdog,3532753873270206,PS47 ILRL KLPJ 3WXX TUMS R74N 0BET T,041,Ivette Flowers,3565924391739887,COBASGSXXXX,CXBSNS
PMT816713,IID840787,E2E613369,TX763784,9984.63,EUR,2017-06-22T22:43:48Z,Wordtune,3532775863386130,FR24 6063 5398 985M HWBR URLP A16,359,Andree Renowden,374622108173351,COBACNSXXXX,CXPSNL
PMT303838,IID193010,E2E562725,TX477709,9999.79,PHP,2016-05-05T03:19:28Z,Divavu,56022510577447224,FR26 7960 4459 335H B7KC PQFG V85,735,Llewellyn Pigrome,3534837950560874,COBAAEADXXX ,CXSALA
PMT073435,IID977253,E2E092273,TX918496,9779.01,SEK,2017-06-05T12:47:05Z,Youfeed,3535636435670699,BG39 UGFR 8532 36L2 WGVZ 1B,715,Kermy Scheffel,201822757533629,COBAAEADXXX ,CXBSNS
PMT240152,IID236375,E2E847873,TX143213,9997.57,THB,2010-05-25T21:07:29Z,Dabvine,5100142172840447,IL57 7462 8443 6439 3967 582,551,Madalyn Sloley,374283704141647,COBAAEADXXX ,CXPSNL
PMT501246,IID802885,E2E366984,TX511486,9799.43,AFN,2011-11-02T21:05:34Z,Yotz,560223556883621364,RS43 5560 8272 5464 5307 88,558,Trish Durrans,6398894185908624,COBAAEADXXX ,CXSALA
PMT587413,IID544194,E2E089040,TX886469,8999.36,IDR,2016-09-25T13:11:55Z,Voonder,375796504266164,DO02 WUOQ 9752 4706 3077 7451 0463,026,Thorn MacClenan,201481326485074,COBASGSXXXX,CXMRCH
PMT728650,IID880137,E2E236515,TX185969,8799.07,RUB,2013-05-01T04:58:31Z,Topicshots,3558223228292965,TR59 9465 6G7V LAK6 JTCW P6GS NA,948,Katee Denisot,374288939948997,COBAAEADXXX ,CXPSNL
PMT494595,IID604021,E2E574901,TX951915,6999.61,CAD,2017-06-06T22:28:33Z,Lajo,3536674979145918,PK85 LDAM DLII BSPQ XWFR UYOC,141,Yetta Shoebottom,6771807360452662490,COBAAEADXXX ,CXPSNL
PMT556954,IID136120,E2E683933,TX063959,9979.07,PLN,2018-09-26T07:43:38Z,Photofeed,6759311324200709346,AL87 0494 4757 BOMJ GXJW M4UZ UVLZ,863,Pip Myrie,5602214737514669,COBACNSXXXX,CXPSNL
PMT369518,IID119362,E2E519333,TX607321,8999.62,RSD,2014-03-21T22:34:36Z,Thoughtbridge,374283284796265,NO69 2008 0314 700,777,Alexis Le Marquand,5602259549145020,COBACNSXXXX,CXSALA
PMT437521,IID357897,E2E415166,TX044980,8689.97,PHP,2011-12-11T22:31:45Z,Mymm,3578882339478635,PL97 1382 0606 5727 6592 2270 9700,091,Worthington Wainer,3557029365151513,COBAAEADXXX ,CXPSNL
PMT876519,IID106416,E2E732356,TX022398,5989.91,USD,2011-05-03T20:04:01Z,Mydeo,3581081082624553,MT82 WXMM 6927 8W3I QMSL 2GN3 QIZ0 WQR,576,Libbie Colton,5100170120957807,COBACNSXXXX,CXPSNL
PMT793003,IID368057,E2E600110,TX466014,6999.79,PHP,2016-01-24T17:55:55Z,Livetube,6759879903463430288,HU28 3977 9026 4567 5747 0173 6352,147,Mark Burnell,3546205400939203,COBAAEADXXX ,CXBSNS
PMT035757,IID385567,E2E234399,TX272098,5968.93,PKR,2008-12-22T08:59:47Z,Fadeo,6767516959116782881,KW92 JOCG CLEI VOOB 7FRI LHOW IIR6 1S,662,Ben Loughman,201793842499755,COBASGSXXXX,CXBSNS
PMT651991,IID829192,E2E075399,TX247976,9769.98,CNY,2013-08-24T21:56:25Z,Brainsphere,3529650540156252,BA47 7207 4555 8204 9479,711,Annice Joutapavicius,3568012494782207,COBACNSXXXX,CXSALA
PMT910551,IID716254,E2E241151,TX520211,8998.11,AMD,2013-02-11T09:09:37Z,Rhynoodle,3548372600196576,NO21 5579 1243 185,543,Maxim Novacek,3589485167720735,COBACNSXXXX,CXMRCH
PMT785946,IID636055,E2E268928,TX110222,7787.59,PHP,2014-01-19T14:30:44Z,Yotz,3541227395156820,NL06 CEVN 0890 3806 59,264,Kristen Whettleton,374288446766049,COBAHKHXXXX,CXMRCH
PMT935338,IID217772,E2E409797,TX781594,9967.35,PHP,2009-06-06T11:11:20Z,Meejo,5010129285966754,VG24 NTYL 2081 6969 4265 5025,597,Vail Demange,67067992373212106,COBACNSXXXX,CXPSNL
PMT996424,IID377553,E2E407038,TX919138,8799.24,IRR,2009-06-23T17:59:37Z,Tagopia,3536133724693284,EE12 6157 2022 3566 0750,179,Morgen Skrzynski,3586367903677424,COBACNSXXXX,CXBSNS
PMT503525,IID997708,E2E774027,TX528046,8977.06,RUB,2017-06-10T06:37:29Z,Meembee,67592722400725497,HU93 5604 4452 0103 2700 8773 8057,160,Cariotta Goulbourne,5459602029724729,COBAAEADXXX ,CXPSNL
PMT960733,IID662836,E2E953753,TX455233,8959.11,UAH,2012-12-04T10:24:52Z,Thoughtbeat,30003897895908,BA95 3749 8188 8784 9965,541,Gena Seely,5010121999246854,COBACNSXXXX,CXPSNL
PMT579960,IID978067,E2E189644,TX660089,7979.67,CNY,2015-02-10T11:20:50Z,Innotype,3564982504436701,FR69 8792 5301 015T UA2D 40LV K44,741,Christin Oty,3568609410190421,COBASGSXXXX,CXBSNS
PMT447567,IID971705,E2E335632,TX600159,9898.31,EUR,2013-08-27T23:21:44Z,Fliptune,5100131617312229,FR63 4656 4065 846O 1JIZ QLY4 T71,654,Nancey Ferrarotti,5100149915740263,COBAAEADXXX ,CXPSNL
PMT353211,IID378389,E2E030454,TX685710,8989.04,CNY,2010-08-13T18:00:17Z,Gabvine,5602241588517343,BE04 2208 9530 5942,709,Alair Mattiello,4844727935318212,COBACNSXXXX,CXBSNS
PMT294195,IID235105,E2E208837,TX226004,9779.11,ARS,2009-01-16T02:13:22Z,Oyonder,3570747518553300,DK21 5257 9507 5403 45,992,Feodor Bowering,67614290242662140,COBASGSXXXX,CXPSNL
PMT302748,IID983122,E2E760320,TX053842,9978.12,CNY,2013-10-13T04:04:48Z,Babbleopia,201883964023119,GB86 KZCZ 4359 9873 3494 23,890,Leonelle Winckle,3546024796488752,COBAAEADXXX ,CXBSNS
PMT085776,IID204267,E2E045377,TX105996,4899.38,BRL,2013-03-25T22:39:03Z,Feedbug,6373824878138816,VG53 JOCA 8649 1860 0356 6483,096,Dur Digges,3539880034537794,COBASGSXXXX,CXMRCH
PMT001819,IID108383,E2E932336,TX326766,9726.26,BRL,2009-10-27T02:52:19Z,Katz,3561017986299831,NO77 3257 3962 862,725,Raymund Stiebler,5602210925225464,COBAAEADXXX ,CXBSNS
PMT251832,IID377686,E2E056676,TX885953,9979.67,MXN,2015-02-23T14:38:37Z,Vitz,4041594354946,RO78 TCNI HIV6 VPT0 WGIN 0TD9,931,Olwen Rugge,3551744913525515,COBAAEADXXX ,CXBSNS
PMT500105,IID681141,E2E331037,TX182091,4689.78,CNY,2009-09-22T02:53:42Z,Realcube,3561129318798875,GR15 6555 7194 H2LA XG6U U59Q CH8,955,Max Jolin,3580683241581474,COBACNSXXXX,CXBSNS
PMT358451,IID207209,E2E431780,TX817093,8988.56,ARS,2018-06-29T06:58:20Z,Kazu,5108754810520611,FI88 1240 2806 0932 50,685,Belvia Greatrex,5007664024539913,COBAAEADXXX ,CXMRCH
PMT911345,IID342200,E2E776790,TX725269,9799.78,EUR,2012-04-25T17:08:32Z,Skimia,56105218479057519,FI13 8287 3787 9674 17,198,Frederich Begg,3542868144734026,COBACNSXXXX,CXBSNS
PMT191577,IID912448,E2E576688,TX503963,8889.48,IDR,2011-02-17T12:53:36Z,Wikizz,4917959137277688,FO54 5397 3201 0273 96,292,Dorthea Garbott,3554930094823897,COBAAEADXXX ,CXPSNL
PMT267479,IID808707,E2E371004,TX033835,9588.97,SEK,2016-04-24T19:56:58Z,Zoomlounge,670680067072101625,MU67 OWFA 7904 6552 6141 6631 212H LV,553,Teena Leahy,201824712325984,COBACNSXXXX,CXPSNL
PMT324743,IID458405,E2E553452,TX370800,9779.78,CNY,2009-10-07T12:13:38Z,Snaptags,560223649972156564,AE18 6520 0344 4678 4611 636,433,Lonnie Spatoni,3569697195993068,COBAHKHXXXX,CXBSNS
PMT037524,IID428172,E2E112595,TX406042,8998.27,COP,2013-06-03T10:39:23Z,Agivu,3528028641595820,MU25 PZSL 9646 6010 1481 5530 573V HT,671,Odessa Rolles,5048373869116271,COBASGSXXXX,CXBSNS
PMT382218,IID884869,E2E491329,TX798306,9777.21,CNY,2013-09-08T20:22:12Z,Devpoint,201760325082051,SM60 M035 5656 890E BSBH DODF CNN,929,Kimberley Pervoe,5578606249544169,COBAAEADXXX ,CXSALA
PMT780308,IID765673,E2E922866,TX705591,9799.34,CNY,2008-12-18T13:54:39Z,Skilith,374288462211938,FO35 8213 6382 4156 46,167,Florrie Gravenall,5002351807853712,COBACNSXXXX,CXPSNL
PMT288629,IID714598,E2E320500,TX837274,7879.91,VND,2012-11-25T08:35:39Z,Yambee,3535017062904851,IE11 TUUI 0458 5969 9206 36,701,Ester Swithenby,675902701854771970,COBAAEADXXX ,CXPSNL
PMT269530,IID800493,E2E814706,TX395799,8868.16,IDR,2013-09-18T17:15:37Z,Twitterbridge,3580201846051312,KZ98 120T 6XK6 DAOZ S3CN,136,Kent Murrum,3586084725001762,COBAAEADXXX ,CXSALA
PMT920032,IID642478,E2E990524,TX766564,9979.42,MUR,2013-01-29T16:11:38Z,Zava,676751468369006611,HR75 6706 0445 4417 1373 6,872,Tana Sanday,633337520340662849,COBAAEADXXX ,CXSALA
PMT140188,IID989487,E2E903229,TX674175,8299.58,EUR,2014-10-04T10:48:24Z,Edgetag,5587581316722940,RS93 9933 0278 0327 7076 62,867,Oswell Esland,4041378191647,COBAAEADXXX ,CXPSNL
PMT812179,IID878071,E2E053742,TX655518,9878.52,UAH,2013-11-21T08:07:31Z,Reallinks,3543362543448577,LT06 2149 4622 8794 7234,603,Denny Sayce,5100171867651033,COBAAEADXXX ,CXPSNL
PMT330178,IID260854,E2E871365,TX406848,9994.10,CNY,2009-11-20T18:35:33Z,Quinu,3549775022971039,BR21 3094 1792 6010 7768 1151 922I C,238,Alvira Albery,3589003174768371,COBACNSXXXX,CXMRCH
PMT652985,IID286284,E2E984123,TX580817,7659.30,PHP,2015-12-18T00:02:55Z,Demizz,6387197369923093,PL23 7532 9846 0543 4641 6646 8898,269,Berti Gill,6333195425153171,COBAAEADXXX ,CXBSNS
PMT000657,IID621761,E2E559701,TX352865,8989.99,EUR,2009-01-16T01:34:13Z,Oyoyo,0604527745709875,CH26 8474 4W6R 6XNG 6HKO X,211,Traci Dunderdale,3565885749314220,COBACNSXXXX,CXPSNL
PMT003583,IID013899,E2E531878,TX116919,9888.07,VND,2012-10-15T00:51:39Z,Trunyx,3562673973562430,NO61 3289 4273 737,726,Goldy Summersby,3586035905566362,COBAHKHXXXX,CXBSNS
PMT608896,IID226190,E2E433954,TX673692,9999.44,XOF,2016-11-04T00:03:50Z,Browsetype,5610500321801607,GL89 5353 2895 4410 92,165,Si Rossborough,3559327761814579,COBAAEADXXX ,CXMRCH
PMT279711,IID210732,E2E295753,TX134035,9995.11,KZT,2018-05-16T17:59:26Z,Browsedrive,4026172693510397,MK14 303O CDM7 OBQB Q08,120,Rupert Cullivan,3566870930670399,COBAHKHXXXX,CXMRCH
PMT602300,IID824757,E2E412397,TX771936,9698.45,SEK,2014-03-01T21:36:32Z,Janyx,374288900930800,SA12 20JC ZO5J Y3LW EJKQ S7FV,339,Karly Creavin,3546799692573639,COBAAEADXXX ,CXPSNL
PMT918862,IID718512,E2E009447,TX311268,8989.37,CNY,2015-05-19T09:22:21Z,Avamba,3543298091689560,GL68 2127 6637 8946 58,790,Hamid Brydone,5474324091555581,COBACNSXXXX,CXPSNL
PMT292791,IID474367,E2E256950,TX863117,6797.94,CNY,2013-11-18T23:08:17Z,Centimia,30381538008135,DK49 9220 7640 0459 90,068,Adriena Peverell,3568201482730571,COBACNSXXXX,CXMRCH
PMT790158,IID451425,E2E713617,TX716791,6989.00,BGN,2012-01-20T05:32:54Z,Janyx,4175009407403528,FR40 9755 3871 39FA RHTY X454 N77,062,Breena Simonetti,4917714323068452,COBAHKHXXXX,CXPSNL
PMT416733,IID684209,E2E160419,TX062160,8899.09,VND,2013-12-24T17:07:12Z,Dabtype,3585287205883671,FR86 3103 8514 72FX AX9F UDIM B31,038,Lorenza Povlsen,5100133863415540,COBAAEADXXX ,CXPSNL
PMT177480,IID275301,E2E672141,TX401517,9899.43,CNY,2016-07-26T23:08:41Z,Edgeify,3550681719160363,AT16 8406 3113 8202 8813,969,Joannes McCromley,5102009987245278,COBACNSXXXX,CXBSNS
PMT190937,IID339875,E2E648073,TX344637,9777.18,IDR,2012-05-04T14:46:27Z,Fivespan,201638223024112,LV69 UGFB CFGF DLF8 XE9A H,877,Brigid Shelp,4917913565755632,COBACNSXXXX,CXPSNL
PMT249523,IID903958,E2E157784,TX266663,8976.91,BGN,2013-03-09T10:36:41Z,Divavu,5602221093746884,FR56 2101 1073 96MT FMR2 ODUW T15,331,Jobyna Enoksson,5602237299143122,COBAAEADXXX ,CXPSNL
PMT812731,IID633233,E2E824777,TX730933,8187.96,EUR,2010-12-24T02:40:01Z,Realcube,6304627027542253519,DO05 7EBI 4427 3795 6223 0709 4425,851,Dunstan Pourveer,5048370199987454,COBAAEADXXX ,CXMRCH
PMT358758,IID344373,E2E012569,TX758414,8899.66,RUB,2018-03-27T05:40:41Z,Livetube,5602211490950999,FR49 6904 4921 58ZT NE8Y 8YNX J09,112,Hailee Nanninini,201923938083706,COBAAEADXXX ,CXPSNL
PMT243822,IID834668,E2E383672,TX784267,9978.28,RUB,2011-09-03T10:21:25Z,Thoughtblab,6377540384402209,CR30 6240 4061 6001 6695 1,948,Merralee Andreasen,5357625759710488,COBASGSXXXX,CXPSNL
PMT098204,IID699366,E2E249051,TX284143,6984.34,HRK,2018-02-06T09:17:12Z,Tagcat,3555849016620273,FR02 7638 9050 69SF 55OI X0J6 P98,948,Diego Beetham,3535319440759241,COBAHKHXXXX,CXBSNS
PMT352423,IID112410,E2E271649,TX454627,9989.39,MAD,2014-10-25T17:25:48Z,Rhycero,3586413067300294,IL77 4934 7484 2595 9060 887,876,Anjanette Ranshaw,3565652717933708,COBAHKHXXXX,CXPSNL
PMT490077,IID375857,E2E629811,TX914979,9799.67,NOK,2017-03-24T23:39:22Z,Skyba,3572957480864142,LT32 1593 1112 7837 5934,807,Allix Seyfart,3529655363131456,COBAHKHXXXX,CXPSNL
PMT752630,IID191314,E2E499394,TX292480,9998.41,MXN,2014-10-10T22:50:34Z,Flashdog,3582476333342451,ME46 6879 6949 0405 7573 21,771,Scarlett Ruscoe,3584729836780868,COBAAEADXXX ,CXPSNL
PMT751847,IID123179,E2E004400,TX495496,9999.66,IDR,2010-06-02T11:09:21Z,Ooba,50386819315781189,FI68 4205 4520 0763 56,781,Candie Martugin,502006537348209966,COBAAEADXXX ,CXPSNL
PMT758401,IID068434,E2E285170,TX860102,9978.39,CAD,2017-03-30T19:32:51Z,Bubblemix,4026094722743825,HU78 0841 4049 3526 1205 6542 3970,655,Bartolemo Hargie,5602214818237727,COBAAEADXXX ,CXPSNL
PMT697733,IID115192,E2E928834,TX945106,9789.04,CNY,2012-04-16T13:34:15Z,Katz,3542143031071936,SA07 24JK VKGQ DDGX 2WPQ ACF2,804,Frederico Bambrick,3553853695677192,COBAAEADXXX ,CXSALA
PMT979027,IID118261,E2E702648,TX880822,5899.47,IRR,2013-03-26T22:25:35Z,Midel,5589459635485705,AD77 7559 3205 OFOY GH5P OYTB,190,Johannes McGillecole,374286983290829,COBACNSXXXX,CXPSNL
PMT700929,IID566593,E2E293591,TX841205,9979.68,EUR,2017-05-07T17:55:45Z,Rhynoodle,5602219912416697,NO82 5366 8293 103,722,Noe Darwood,5018705771156942642,COBAAEADXXX ,CXMRCH
PMT144413,IID585009,E2E070103,TX704814,8779.87,PHP,2010-03-30T14:19:08Z,Lajo,4060226026854,HU87 5617 9118 3837 0008 4572 2231,695,Guthrey Cobon,30502998357882,COBAAEADXXX ,CXPSNL
PMT114938,IID645120,E2E854356,TX643629,7998.77,JPY,2011-02-26T12:00:11Z,Gigaclub,3553360699382274,DE46 1718 9515 7263 5663 09,282,Ayn Wilkowski,3537453414414802,COBACNSXXXX,CXSALA
PMT605212,IID908878,E2E143871,TX364364,9886.94,ISK,2009-06-14T21:03:48Z,Zazio,3532526246654284,NL31 UQBJ 3642 2547 15,841,Kimmy Keat,3560522379419046,COBACNSXXXX,CXPSNL
PMT915574,IID197099,E2E675841,TX134483,9889.84,ERN,2013-03-10T08:43:06Z,Browsezoom,5020528890299048,LI54 3476 00PK UJJN EYFL B,589,Merrilee Wiltshaw,5602246836858910,COBAHKHXXXX,CXPSNL
PMT453689,IID358503,E2E113948,TX174173,8979.38,PKR,2014-05-06T07:49:47Z,Zoomdog,3539709289357931,TR95 9416 0UBX QEFB YOF2 M6FD LG,808,Even Kneafsey,3554174176013073,COBACNSXXXX,CXSALA
PMT424432,IID648892,E2E050099,TX106833,9996.58,YER,2011-06-06T21:25:12Z,Thoughtstorm,4041379945827,RS35 0619 2332 9614 8375 67,556,Lemmie Maddox,5007663476414765,COBAAEADXXX ,CXPSNL
PMT072345,IID441693,E2E604089,TX549273,9889.63,SEK,2012-05-31T05:59:34Z,Riffpedia,3578215251728432,RS68 7056 9151 7034 5815 11,829,Forbes Lavell,5007663653014404,COBAHKHXXXX,CXPSNL
PMT448833,IID319717,E2E199431,TX332695,9987.97,MDL,2009-11-15T03:57:01Z,Meevee,5048370438889842,FR16 9914 5605 89TW Q6J0 YSXN G35,406,Riccardo Troke,201527083161454,COBAAEADXXX ,CXPSNL
PMT228286,IID389611,E2E377841,TX984633,7299.59,SEK,2009-01-02T15:22:47Z,Skaboo,30459984585150,EE42 1223 5181 4974 8138,758,Charis Wren,4913221439015843,COBAAEADXXX ,CXBSNS
PMT907727,IID243559,E2E268120,TX652614,7888.51,CNY,2011-04-19T07:43:39Z,Eazzy,4175005472855568,IE17 NCXM 1676 5385 5463 22,690,Weidar Oxbury,5048374308339664,COBASGSXXXX,CXBSNS
PMT407261,IID717104,E2E380509,TX646428,7997.14,CNY,2010-11-23T01:21:34Z,Skiba,3563946518925737,KZ39 146R IDOS M1UL DBVQ,681,Yolanthe Ricketts,3574558231036903,COBAHKHXXXX,CXBSNS
PMT923316,IID181566,E2E883779,TX251888,8879.40,HNL,2010-01-30T01:13:34Z,Dynabox,4936125736734399,FR56 3350 6884 617V OF8H JFQJ E28,017,Angel Ragat,3564299788729143,COBASGSXXXX,CXBSNS
PMT879168,IID110444,E2E759057,TX849057,9379.49,IDR,2014-09-18T12:40:06Z,Divape,5602222278924577,VG83 SCHC 4776 1465 2873 3183,151,Adi Garroway,3588505460871587,COBAHKHXXXX,CXPSNL
PMT066469,IID542684,E2E568572,TX662909,7899.83,UAH,2010-12-28T00:54:50Z,Wordpedia,3586633749578500,BH73 QTOJ 48I1 G6UN OVIE UG,940,Caril Cherm,5602222764156932,COBASGSXXXX,CXBSNS
PMT343063,IID380195,E2E381476,TX112267,9898.57,CAD,2009-12-27T03:03:14Z,Janyx,3552124335396911,FR10 9078 7452 12AS 8WYJ YKAK T51,922,Lily Westmore,5602211246460897,COBAAEADXXX ,CXBSNS
PMT952532,IID687911,E2E615962,TX370022,9978.69,PLN,2011-02-20T17:37:33Z,Mycat,5602253777986460,FR53 5028 8575 84NS R4FZ DER4 Z52,189,Demeter Whanstall,201637298608205,COBAAEADXXX ,CXBSNS
PMT554865,IID441314,E2E371304,TX362234,8989.34,RUB,2009-07-12T01:43:11Z,Blogspan,3576050719479308,CZ85 0103 4887 1395 5288 8870,258,Heida Hackford,4903006961332107661,COBAHKHXXXX,CXPSNL
PMT511496,IID817604,E2E650531,TX314711,9819.84,MKD,2018-01-30T12:30:24Z,Jayo,4913214574757741,SI50 8479 1549 2717 592,529,Bo Titman,3579155731148679,COBAAEADXXX ,CXPSNL
PMT378534,IID417281,E2E429877,TX040340,9999.74,PHP,2012-07-10T13:02:05Z,Meeveo,3588379043679523,NO68 1242 7703 418,443,Johnnie Gibberd,3538779606148587,COBACNSXXXX,CXMRCH
PMT018062,IID572533,E2E703602,TX401615,5999.52,SEK,2013-03-09T14:58:56Z,Photolist,4175006421166131,CZ53 2671 0181 7389 1159 0248,697,Cassandre Ginman,5465316954188550,COBACNSXXXX,CXPSNL
PMT190488,IID554615,E2E626116,TX429984,8889.41,JPY,2018-04-05T01:57:36Z,Flashdog,3579414606501458,BH35 TAGY GO76 M5XZ 59NL 0P,118,Chevy Harmston,3552872714556295,COBACNSXXXX,CXBSNS
PMT893985,IID151543,E2E929419,TX578873,8898.03,CNY,2015-11-29T19:46:53Z,Livetube,6767508100852076457,AT35 5347 8168 0353 8362,372,Norby Glasscoo,3584527915415707,COBAAEADXXX ,CXMRCH
PMT136507,IID185019,E2E415964,TX995805,9498.58,EUR,2017-04-16T06:53:58Z,Youspan,4913953283417671,FR13 6593 1722 06PM DOXO CRXI K58,770,Reuben McMillan,3550031631662908,COBAAEADXXX ,CXSALA
PMT077089,IID852372,E2E594505,TX127802,7848.62,CNY,2014-07-28T01:44:52Z,Oyope,374288283107349,MR15 6429 1563 9060 8431 0592 190,332,Norris Eberts,4041377781056143,COBAAEADXXX ,CXPSNL
PMT128498,IID696348,E2E310619,TX128937,8959.03,HRK,2011-10-16T12:32:01Z,Dynabox,5602224339737394,CZ13 4964 8669 8976 3204 1370,137,Berk Dunnico,6334119304078357,COBAAEADXXX ,CXBSNS
PMT618298,IID755323,E2E398971,TX710155,9945.61,EUR,2009-12-13T03:56:40Z,Feedbug,4903700558325176,IL22 0214 7963 7075 1500 911,988,Elliot Schaben,3588664159309191,COBAAEADXXX ,CXBSNS
PMT658458,IID427961,E2E582690,TX372106,7899.07,ZAR,2018-03-01T22:32:11Z,Eabox,5602219225418935,GL55 7384 2649 7960 94,435,Booth Thornham,67590091962418111,COBAAEADXXX ,CXPSNL
PMT735201,IID297472,E2E144992,TX010295,9897.15,PLN,2010-03-15T14:57:11Z,Realmix,3566625219345026,FR29 1221 3910 37XZ WWUN QWEG 397,540,Moina Maseres,3584985920500048,COBAAEADXXX ,CXMRCH
PMT236528,IID287459,E2E748343,TX122630,8789.09,NOK,2013-11-27T00:09:59Z,Devbug,06047963174123035,FR70 0400 9150 90JU HYRK OYX3 R01,162,Glory Doone,560221119516117227,COBAHKHXXXX,CXPSNL
PMT649693,IID993969,E2E057910,TX106188,9995.69,BRL,2011-03-18T23:42:37Z,Fadeo,6706565973358258,AL07 2787 4646 FEZ5 FAB4 NUGS ZXFN,550,Lorrie Stamps,4175005808842678,COBAHKHXXXX,CXSALA
PMT876578,IID465642,E2E461974,TX315953,8978.55,CNY,2010-01-01T15:50:31Z,Myworks,30194387967479,KZ50 463Q SIXE UZFV L4PJ,891,Joscelin Crudginton,3551183579087090,COBAAEADXXX ,CXMRCH
PMT084632,IID108095,E2E452239,TX404863,7999.55,CNY,2015-12-24T22:41:30Z,Bubbletube,372301658923893,IL64 6530 6513 7130 8303 788,190,Dyan Dugood,3553388238909182,COBAAEADXXX ,CXBSNS
PMT749271,IID763503,E2E707656,TX501295,8858.63,IDR,2012-08-21T16:15:52Z,Gigaclub,3583027736599798,BE19 7652 3907 7486,600,Suellen Becarra,6386125927348082,COBACNSXXXX,CXPSNL
PMT891624,IID072520,E2E407409,TX152716,9889.30,IDR,2011-01-09T15:48:44Z,Jaxspan,4041379441527034,MC38 3380 3333 02NN UITB 3QT1 T26,600,Bambi Helliar,3537311262141358,COBACNSXXXX,CXPSNL
PMT303142,IID157508,E2E084022,TX010827,9796.15,CNY,2016-01-22T08:32:44Z,Feedspan,3580293413585087,IL95 5195 5649 8789 3294 444,078,Vikki Matteo,3567562335271282,COBACNSXXXX,CXPSNL
PMT512254,IID449735,E2E173215,TX828255,9987.50,BRL,2017-04-03T02:16:04Z,Oozz,5313879430830313,BH91 OZZA 23BC 2HR2 YQMK QJ,454,Kat Beagin,3589615034197267,COBACNSXXXX,CXPSNL
PMT021792,IID072863,E2E207278,TX765097,9989.84,BRL,2013-10-21T14:01:35Z,Skidoo,36833992140048,LU88 521U G6WK RLPQ JZKQ,172,Dorelia Bailles,5602241687803883,COBAAEADXXX ,CXBSNS
PMT529829,IID096891,E2E497503,TX828754,8997.40,EUR,2013-12-18T23:43:07Z,Feedbug,347660731571173,FR06 0320 5904 55DV XELU WFCZ Q27,297,Janelle Espinazo,5108757970085457,COBAAEADXXX ,CXPSNL
PMT425789,IID139659,E2E811694,TX165680,9869.11,RUB,2013-05-16T16:41:25Z,Topiczoom,3537379879648255,SI25 9787 5007 2769 279,476,Ainslie Cafferty,5610368176213611,COBASGSXXXX,CXPSNL
PMT750481,IID434212,E2E869792,TX720805,8798.50,PLN,2016-08-23T05:42:54Z,Flashpoint,6761603254382705,PL29 2045 9121 2717 3939 9215 9277,799,Kev Phippard,5506312359770028,COBAAEADXXX ,CXSALA
PMT946145,IID269575,E2E230773,TX979911,9897.47,PLN,2009-12-12T15:59:17Z,Ntags,3549378059847717,MR78 4177 1125 9176 9435 0881 402,617,Elroy Dono,4844522093753122,COBASGSXXXX,CXPSNL
PMT983281,IID861934,E2E017565,TX932524,9961.86,EUR,2015-09-09T01:54:40Z,Yodel,201920735017812,FO78 7682 5270 2102 76,981,Susanetta Normadell,6304198589020946244,COBAAEADXXX ,CXPSNL
PMT388938,IID328666,E2E987637,TX144968,5799.61,IDR,2013-12-08T22:07:47Z,Plajo,374288876952440,IT13 T267 0081 985H UK3B 3SNU DCP,283,Pavia Lamp,3578525349429631,COBAAEADXXX ,CXPSNL
PMT171788,IID449301,E2E813789,TX575389,5939.48,CRC,2016-08-22T02:55:45Z,Browsebug,3568547274062833,BR69 5411 2810 6989 2435 1719 800C Y,330,Isahella Brady,67717432545991232,COBAAEADXXX ,CXPSNL
